# HDIC Project
# HDIC is an abbreviation of the Integrated Database of Hanzi Dictionaries in Early Japan
#
# KRM: Database of the Kanchi-in Manuscript of Ruiju Myōgishō
#
# Ruiju myogishō 類聚名義抄, Kanchi-in manuscript 観智院本, reorganized edition 改編本.
# anonymous Buddhist monk, the latter half of the 12th century.
#
# krm_headword_chars.tsv
#
# Version: 1.2.11 (latest, Newly released after the specification change)
# Date published: May 11, 2025
# Last modified: September 5, 2026
#
#
# Copyright (c) 2025-2026 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
# Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com, kleinekuma@gmail.com
#
# Data License Information and Access Rights
# License:
# Creative Commons Attribution-ShareAlike 4.0 International License (CC BY-SA 4.0)
# Access Rights (Availability):
# Open access
#
# KRM format information:
# hanzi_id	A sequential ID assigned to each headword (single or multi-character) in the order of its appearance in the Myōgishō. It consists of a 5-digit numeric ID starting with 'S'.
# entry_id	A heading item ID (from krm_main) to which this character's headword belongs, formed by a 5-digit numeric ID starting with 'F'. For some added entry items, a 'b' suffix is appended.
# constituent_char	The constituent character itself. Abbreviation marks (ー) and iteration marks (〻) are converted to the actual characters they represent. Collated characters are, in principle, Kangxi Dictionary forms; the handling of Unicode new character forms (common-use forms, popular variants) is specified separately. For detailed collation notes, refer to krm_notes."
# character_order	Indicates the numerical order of appearance of the character within its headword entry.
# kazama_location_id	An ID indicating the location of this character in the Kazama Edition: K + Volume (2 digits) + Page (3 digits) + Line (1 digit) + Segment (1 digit) + Character Order in Segment (1 digit).
# tenri_location_id	An ID indicating the location of this character in the Tenri Edition: T + Volume (a/b/c) + Page (3 digits) + Line (1 digit) + Segment (1 digit) + Character Order in Segment (1 digit).
# img_file_name	File name of the headword character image (including the .jpg extension). The main part of the file name consists of a 7-digit number for images from Volume 1 to Volume 9, and an 8-digit number for images from Volume 10. For 7-digit numbers, the first digit indicates the volume number; for 8-digit numbers, the first two digits indicate Volume 10. The last 6 digits are based on the order of appearance, assigned according to a unique internal rule. Detailed documentation for this naming convention is not available as the work was completed over two decades ago. Null if no image is available.
#
# Acknowledgments:
# We are grateful to Tenri Central Library and Yagi Shoten for permission to publish the decipherment text of KRM.
#
# This work was supported by JSPS KAKENHI Grant Number 16H03422, 19H00526, 23K17500, 25K00466 and 26K21717.
#
hanzi_id	entry_id	constituent_char	character_order	kazama_location_id	tenri_location_id	img_file_name
S15362b	F12376	湯	2	K05033232	Tb039232	5033232.jpg
S15363	F12377	盪	1	K05033240	Tb039240	5033240.jpg
S15364	F12378	渇	1	K05033310	Tb039310	5033310.jpg
S15365	F12379	㵣	1	K05033330	Tb039330	5033330.jpg
S15366	F12380	㵧	1	K05033340	Tb039340	5033340.jpg
S15367	F12381	澩	1	K05033410	Tb039410	5033410.jpg
S15368	F12382	㶅	1	K05033420	Tb039420	5033420.jpg
S15370	F12383	⿰氵⿱炏富	1	K05033430	Tb039430	5033432.jpg
S15371	F12384	𣻓	1	K05033440	Tb039440	5033440.jpg
S15372	F12385	澌	1	K05033510	Tb039510	5033510.jpg
S15373	F12386	瀃	1	K05033520	Tb039520	5033520.jpg
S15374	F12387	漸	1	K05033530	Tb039530	5033530.jpg
S15375	F12388	⿱斬水	1	K05033610	Tb039610	5033610.jpg
S15376	F12389	漸	1	K05033621	Tb039621	5033621.jpg
S15376b	F12389	漸	2	K05033622	Tb039622	5033622.jpg
S15377	F12390	⿱漸水	1	K05033630	Tb039630	5033630.jpg
S15378	F12391	𣹪	1	K05033640	Tb039640	5033640.jpg
S15379	F12392	浢	1	K05033710	Tb039710	5033710.jpg
S15380	F12393	潯	1	K05033720	Tb039720	5033720.jpg
S15381	F12394	潪	1	K05033731	Tb039731	5033731.jpg
S15382	F12394	𤂥	2	K05033732	Tb039732	5033732.jpg
S15383	F12395	溽	1	K05033740	Tb039740	5033740.jpg
S15384	F12766	〓	1	K05033810	Tb039810	5033810.jpg
S15385	F12767	减	1	K05033820	Tb039820	5033820.jpg
S15386	F12768	冸	1	K05033830	Tb039830	5033830.jpg
S15387	F12769	⿰氵⿰关⺉	1	K05033840	Tb039840	5033840.jpg
S15388	F12396	溽	1	K05034110	Tb040110	5034110.jpg
S15389	F12397	浱	1	K05034120	Tb040120	5034120.jpg
S15390	F12398	溽	1	K05034130	Tb040130	5034130.jpg
S15391	F12399	漘	1	K05034140	Tb040140	5034140.jpg
S15392	F12400	⿰氵架	1	K05034210	Tb040210	5034210.jpg
S15393	F12401	𣋫	1	K05034220	Tb040220	5034220.jpg
S15394	F12402	湢	1	K05034230	Tb040230	5034230.jpg
S15395	F12403	湢	1	K05034240	Tb040240	5034240.jpg
S15396	F12404	⿰氵酔	1	K05034311	Tb040311	5034311.jpg
S15397	F12404	𤂭	2	K05034312	Tb040312	5034312.jpg
S15398	F12405	潨	1	K05034320	Tb040320	5034320.jpg
S15399	F12406	⿱衆水	1	K05034330	Tb040330	5034330.jpg
S15400	F12407	窪	1	K05034340	Tb040340	5034340.jpg
S15401	F12408	汕	1	K05034410	Tb040410	5034410.jpg
S15402	F12409	⿱⿲氵圭刃廾	1	K05034421	Tb040421	5034421.jpg
S15403	F12409	⿱⿲氵生刃火	2	K05034422	Tb040422	5034422.jpg
S15404	F12409	⿱⿲氵丰刃火	3	K05034423	Tb040423	5034423.jpg
S15405	F12410	涔	1	K05034430	Tb040430	5034430.jpg
S15406	F12411	涔	1	K05034511	Tb040511	5034511.jpg
S15407	F12411	拵	2	K05034512	Tb040512	5034512.jpg
S15408	F12412	灓	1	K05034520	Tb040520	5034520.jpg
S15409	F12413	灣	1	K05034530	Tb040530	5034530.jpg
S15410	F12414	澨	1	K05034610	Tb040610	5034610.jpg
S15411	F12415	涇	1	K05034620	Tb040620	5034620.jpg
S15412	F12416	洷	1	K05034640	Tb040640	5034640.jpg
S15413	F12417	津	1	K05034710	Tb040710	5034710.jpg
S15414	F12418	𣸁	1	K05034720	Tb040720	5034720.jpg
S15415	F12419	潷	1	K05034730	Tb040730	5034730.jpg
S15416	F12420	𣴡	1	K05034740	Tb040740	5034740.jpg
S15417	F12421	泭	1	K05034811	Tb040811	5034811.jpg
S15418	F12421	𣻜	2	K05034812	Tb040812	5034812.jpg
S15419	F12422	淜	1	K05034821	Tb040821	5034821.jpg
S15420	F12422	𣳷	2	K05034822	Tb040822	5034822.jpg
S15421	F12423	注	1	K05034830	Tb040830	5034830.jpg
S15422	F12424	灌	1	K05035111	Tb041111	5035111.jpg
S15422b	F12424	注	2	K05035112	Tb041112	5035112.jpg
S15423	F12425	滃	1	K05035120	Tb041120	5035120.jpg
S15424	F12426	瀑	1	K05035130	Tb041130	5035130.jpg
S15425	F12427	𤄗	1	K05035211	Tb041211	5035211.jpg
S15426	F12428	⿰氵⿱⿱日共欠十	1	K05035212	Tb041212	5035212.jpg
S15427	F12429	涿	1	K05035220	Tb041220	5035220.jpg
S15428	F12430	㴚	1	K05035230	Tb041230	5035230.jpg
S15429	F12431	涿	1	K05035241	Tb041241	5035241.jpg
S15430	F12432	湪	1	K05035242	Tb041242	5035242.jpg
S15431	F12433	瀧	1	K05035310	Tb041310	5035310.jpg
S15432	F12434	瀧	1	K05035331	Tb041331	5035331.jpg
S15433	F12435	瀧	1	K05035332	Tb041332	5035332.jpg
S15434	F12436	渿	1	K05035340	Tb041340	5035340.jpg
S15435	F12437	㴎	1	K05035411	Tb041411	5035411.jpg
S15436	F12437	⿰氵⿳上八小	2	K05035412	Tb041412	5035412.jpg
S15437	F12438	漊	1	K05035420	Tb041420	5035420.jpg
S15438	F12439	漊	1	K05035431	Tb041431	5035431.jpg
S15439	F12440	漊	1	K05035432	Tb041432	5035432.jpg
S15440	F12441	渟	1	K05035440	Tb041440	5035440.jpg
S15441	F12442	𧋊	1	K05035510	Tb041510	5035510.jpg
S15442	F12443	⿰氵忩	1	K05035520	Tb041520	5035520.jpg
S15443	F12444	灑	1	K05035530	Tb041530	5035530.jpg
S15444	F12445	灑	1	K05035610	Tb041610	5035610.jpg
S15445	F12446	洒	1	K05035620	Tb041620	5035620.jpg
S15446	F12447	汎	1	K05035631	Tb041631	5035631.jpg
S15447	F12447	灑	2	K05035632	Tb041632	5035632.jpg
S15448	F12448	𦀟	1	K05035640	Tb041640	5035640.jpg
S15449	F12449	滈	1	K05035710	Tb041710	5035710.jpg
S15450	F12450	滈	1	K05035720	Tb041720	5035720.jpg
S15451	F12451	瀥	1	K05035731	Tb041731	5035731.jpg
S15452	F12452	滈	1	K05035732	Tb041732	5035732.jpg
S15453	F12453	⿰氵⿱高日	1	K05035741	Tb041741	5035741.jpg
S15454	F12453	濠	2	K05035742	Tb041742	5035742.jpg
S15455	F12454	濠	1	K05035811	Tb041811	5035811.jpg
S15456	F12455	⿰氵⿱高豕	1	K05035812	Tb041812	5035812.jpg
S15457	F12456	⿰氵⿳&CDP-8C4D;石木	1	K05035821	Tb041821	5035821.jpg
S15458	F12456	⿰氵橐	2	K05035822	Tb041822	5035822.jpg
S15459	F12457	洅	1	K05035830	Tb041830	5035830.jpg
S15460	F12458	洅	1	K05035840	Tb041840	5035840.jpg
S15461	F12459	𣿞	1	K05036110	Tb042110	5036110.jpg
S15462	F12460	浽	1	K05036120	Tb042120	5036120.jpg
S15463	F12461	瀼	1	K05036130	Tb042130	5036130.jpg
S15464	F12462	𤅭	1	K05036140	Tb042140	5036140.jpg
S15465	F12463	⿱海衣	1	K05036211	Tb042211	5036211.jpg
S15466	F12463	𣿞	2	K05036212	Tb042212	5036212.jpg
S15467	F12463	滖	3	K05036213	Tb042213	5036213.jpg
S15468	F12464	漺	1	K05036220	Tb042220	5036220.jpg
S15469	F12465	⿰氵𠁊	1	K05036230	Tb042230	5036230.jpg
S15470	F12466	溗	1	K05036240	Tb042240	5036240.jpg
S15471	F12467	𣽘	1	K05036310	Tb042310	5036310.jpg
S15472	F12468	涶	1	K05036320	Tb042320	5036320.jpg
S15473	F12469	濃	1	K05036330	Tb042330	5036330.jpg
S15474	F12470	𤅛	1	K05036410	Tb042410	5036410.jpg
S15475	F12471	⿰氵⿱曲𠨾	1	K05036420	Tb042420	5036420.jpg
S15476	F12472	泐	1	K05036430	Tb042430	5036430.jpg
S15477	F12473	㶁	1	K05036440	Tb042440	5036440.jpg
S15478	F12474	𤂆	1	K05036511	Tb042511	5036511.jpg
S15479	F12474	㶁	2	K05036512	Tb042512	5036512.jpg
S15480	F12475	瀱	1	K05036520	Tb042520	5036520.jpg
S15481	F12476	瀱	1	K05036531	Tb042531	5036531.jpg
S15482	F12476	𦌧	2	K05036532	Tb042532	5036532.jpg
S15483	F12477	漮	1	K05036540	Tb042540	5036540.jpg
S15484	F12478	⿰氵𥹺	1	K05036610	Tb042610	5036610.jpg
S15485	F12479	瀵	1	K05036620	Tb042620	5036620.jpg
S15486	F12480	𤄪	1	K05036630	Tb042630	5036630.jpg
S15487	F12481	⿰氵⿱米里	1	K05036640	Tb042640	5036640.jpg
S15488	F12482	滫	1	K05036710	Tb042710	5036710.jpg
S15489	F12483	瀡	1	K05036721	Tb042721	5036721.jpg
S15490	F12484	漀	1	K05036722	Tb042722	5036722.jpg
S15491	F12485	漦	1	K05036730	Tb042730	5036730.jpg
S15492	F12486	⿱波衣	1	K05036740	Tb042740	5036740.jpg
S15493	F12487	𤀪	1	K05036810	Tb042810	5036810.jpg
S15494	F12488	汫	1	K05036820	Tb042820	5036820.jpg
S15495	F12489	澿	1	K05036830	Tb042830	5036830.jpg
S15496	F12490	濋	1	K05036840	Tb042840	5036840.jpg
S15497	F12491	𤀠	1	K05037110	Tb043110	5037110.jpg
S15498	F12492	瀉	1	K05037120	Tb043120	5037120.jpg
S15499	F12493	㵼	1	K05037130	Tb043130	5037130.jpg
S15500	F12494	潟	1	K05037140	Tb043140	5037140.jpg
S15501	F12495	澟	1	K05037210	Tb043210	5037210.jpg
S15502	F12496	⿰氵𥜘	1	K05037221	Tb043221	5037221.jpg
S15503	F12497	⿰氵⿱⿸广囬米	1	K05037222	Tb043222	5037222.jpg
S15504	F12498	渙	1	K05037230	Tb043230	5037230.jpg
S15505	F12499	渙	1	K05037241	Tb043241	5037241.jpg
S15506	F12500	𤁊	1	K05037242	Tb043242	5037242.jpg
S15507	F12500	⿰氵⿳𠂉罒犬	2	K05037243	Tb043243	5037243.jpg
S15508	F12501	汭	1	K05037310	Tb043310	5037310.jpg
S15509	F12502	⿰氵⿵𡗠口	1	K05037320	Tb043320	5037320.jpg
S15510	F12503	⿰氵㷠	1	K05037330	Tb043330	5037330.jpg
S15511	F12504	潾	1	K05037340	Tb043340	5037340.jpg
S15512	F12505	漓	1	K05037410	Tb043410	5037410.jpg
S15513	F12506	灕	1	K05037420	Tb043420	5037420.jpg
S15514	F12507	湏	1	K05037430	Tb043430	5037430.jpg
S15515	F12508	瀕	1	K05037510	Tb043510	5037510.jpg
S15516	F12509	瀕	1	K05037520	Tb043520	5037520.jpg
S15517	F12510	𤁾	1	K05037530	Tb043530	5037530.jpg
S15518	F12511	潞	1	K05037540	Tb043540	5037540.jpg
S15519	F12512	𣴣	1	K05037610	Tb043610	5037610.jpg
S15520	F12513	⿰氵㽵	1	K05037620	Tb043620	5037620.jpg
S15521	F12514	漧	1	K05037630	Tb043630	5037630.jpg
S15522	F12515	𤀄	1	K05037640	Tb043640	5037640.jpg
S15523	F12516	澒	1	K05037710	Tb043710	5037710.jpg
S15524	F12517	㴳	1	K05037731	Tb043731	5037731.jpg
S15525	F12517	澒	2	K05037732	Tb043732	5037732.jpg
S15526	F12518	灝	1	K05037740	Tb043740	5037740.jpg
S15527	F12519	⿰氵⿰壴頁	1	K05037810	Tb043810	5037810.jpg
S15528	F12520	澎	1	K05037820	Tb043820	5037820.jpg
S15529	F12521	涼	1	K05037830	Tb043830	5037830.jpg
S15530	F12522	涼	1	K05038110	Tb044110	5038110.jpg
S15531	F12523	清	1	K05038121	Tb044121	5038121.jpg
S15532	F12523	涼	2	K05038122	Tb044122	5038122.jpg
S15533	F12524	㵞	1	K05038130	Tb044130	5038130.jpg
S15534	F12525	浰	1	K05038140	Tb044140	5038140.jpg
S15535	F12526	汛	1	K05038210	Tb044210	5038210.jpg
S15536	F12527	淉	1	K05038220	Tb044220	5038220.jpg
S15537	F12528	漪	1	K05038230	Tb044230	5038230.jpg
S15538	F12529	淓	1	K05038240	Tb044240	5038240.jpg
S15539	F12530	⿰氵苓	1	K05038310	Tb044310	5038310.jpg
S15540	F12531	滬	1	K05038320	Tb044320	5038320.jpg
S15541	F12532	泥	1	K05038330	Tb044330	5038330.jpg
S15542	F12533	埿	1	K05038420	Tb044420	5038420.jpg
S15543	F12534	垂	1	K05038431	Tb044431	5038431.jpg
S15544	F12534	泥	2	K05038432	Tb044432	5038432.jpg
S15545	F12535	𣽜	1	K05038441	Tb044441	5038441.jpg
S15546	F12535	㴬	2	K05038442	Tb044442	5038442.jpg
S15547	F12536	瀣	1	K05038510	Tb044510	5038510.jpg
S15548	F12537	瀣	1	K05038521	Tb044521	5038521.jpg
S15549	F12538	⿰氵⿱夂韭	1	K05038522	Tb044522	5038522.jpg
S15550	F12539	瀛	1	K05038531	Tb044531	5038531.jpg
S15551	F12539	瀛	2	K05038532	Tb044532	5038532.jpg
S15552	F12540	溋	1	K05038540	Tb044540	5038540.jpg
S15553	F12541	㵨	1	K05038610	Tb044610	5038610.jpg
S15554	F12542	澕	1	K05038620	Tb044620	5038620.jpg
S15555	F12543	漁	1	K05038630	Tb044630	5038630.jpg
S15556	F12544	𩼪	1	K05038641	Tb044641	5038641.jpg
S15557	F12545	漁	1	K05038642	Tb044642	5038642.jpg
S15558	F12546	沏	1	K05038710	Tb044710	5038710.jpg
S15559	F12547	⿰氵㓛	1	K05038720	Tb044720	5038720.jpg
S15560	F12548	溩	1	K05038730	Tb044730	5038730.jpg
S15561	F12549	溤	1	K05038740	Tb044740	5038740.jpg
S15562	F12550	𠗦	1	K05038810	Tb044810	5038810.jpg
S15563	F12551	𣿆	1	K05038820	Tb044820	5038820.jpg
S15564	F12552	⿰氵鍳	1	K05038830	Tb044830	5038830.jpg
S15565	F12553	𤀩	1	K05038840	Tb044840	5038840.jpg
S15566	F12554	湨	1	K05039110	Tb045110	5039110.jpg
S15567	F12555	𣵖	1	K05039120	Tb045120	5039120.jpg
S15568	F12556	湂	1	K05039130	Tb045130	5039130.jpg
S15569	F12557	⿰氵⿱卧而	1	K05039140	Tb045140	5039140.jpg
S15570	F12558	⿰氵飛	1	K05039210	Tb045210	5039210.jpg
S15571	F12559	𣾤	1	K05039221	Tb045221	5039221.jpg
S15572	F12559	⿰氵炁	2	K05039222	Tb045222	5039222.jpg
S15573	F12560	溠	1	K05039230	Tb045230	5039230.jpg
S15574	F12561	𤁺	1	K05039240	Tb045240	5039240.jpg
S15575	F12562	滯	1	K05039310	Tb045310	5039310.jpg
S15576	F12563	澥	1	K05039330	Tb045330	5039330.jpg
S15577	F12564	澥	1	K05039340	Tb045340	5039340.jpg
S15578	F12565	涌	1	K05039410	Tb045410	5039410.jpg
S15579	F12566	湧	1	K05039420	Tb045420	5039420.jpg
S15580	F12567	渄	1	K05039430	Tb045430	5039430.jpg
S15581	F12568	澽	1	K05039440	Tb045440	5039440.jpg
S15582	F12569	𤁴	1	K05039510	Tb045510	5039510.jpg
S15583	F12570	𤅙	1	K05039520	Tb045520	5039520.jpg
S15584	F12571	㴒	1	K05039530	Tb045530	5039530.jpg
S15585	F12572	洂	1	K05039541	Tb045541	5039541.jpg
S15586	F12573	浾	1	K05039542	Tb045542	5039542.jpg
S15587	F12574	𤀝	1	K05039610	Tb045610	5039610.jpg
S15588	F12575	⿰氵擾	1	K05039620	Tb045620	5039620.jpg
S15589	F12576	流	1	K05039630	Tb045630	5039630.jpg
S15590	F12577	𣴑	1	K05039710	Tb045710	5039710.jpg
S15591	F12578	㳅	1	K05039721	Tb045721	5039721.jpg
S15592	F12578	𣹳	2	K05039722	Tb045722	5039722.jpg
S15593	F12579	⿰氵⿱𠫓八	1	K05039730	Tb045730	5039730.jpg
S15594	F12580	人	1	K05039741	Tb045741	5039741.jpg
S15595	F12580	𣴑	2	K05039742	Tb045742	5039742.jpg
S15596	F12581	風	1	K05039811	Tb045811	5039810.jpg
S15596b	F12581	流	2	K05039812	Tb045812	
S15597	F12582	周	1	K05039821	Tb045821	5039821.jpg
S15598	F12582	流	2	K05039822	Tb045822	5039822.jpg
S15599	F12583	𭰍	1	K05039830	Tb045830	5039830.jpg
S15600	F12584	洰	1	K05039840	Tb045840	5039840.jpg
S15601	F12585	⿰氵⿸尸𠦑	1	K05040111	Tb046111	5040111.jpg
S15602	F12585	〓	2	K05040112	Tb046112	5040112.jpg
S15603	F12585	⿰氵就	3	K05040113	Tb046113	5040113.jpg
S15604	F12586	湃	1	K05040130	Tb046130	5040130.jpg
S15605	F12587	溔	1	K05040140	Tb046140	5040140.jpg
S15606	F12588	泚	1	K05040210	Tb046210	5040210.jpg
S15607	F12589	𣸆	1	K05040220	Tb046220	5040220.jpg
S15608	F12590	𭱨	1	K05040230	Tb046230	5040230.jpg
S15609	F12591	洬	1	K05040240	Tb046240	5040240.jpg
S15610	F12592	濧	1	K05040310	Tb046310	5040310.jpg
S15611	F12593	淋	1	K05040320	Tb046320	5040320.jpg
S15612	F12594	淋	1	K05040341	Tb046341	5040341.jpg
S15613	F12594	滲	2	K05040342	Tb046342	5040342.jpg
S15614	F12595	淋	1	K05040411	Tb046411	5040411.jpg
S15615	F12595	病	2	K05040412	Tb046412	5040412.jpg
S15616	F12596	𬉢	1	K05040420	Tb046420	5040420.jpg
S15617	F12597	⿰氵肻	1	K05040430	Tb046430	5040430.jpg
S15618	F12598	⿰氵号	1	K05040440	Tb046440	5040440.jpg
S15619	F12599	澷	1	K05040510	Tb046510	5040510.jpg
S15620	F12600	漫	1	K05040531	Tb046531	5040531.jpg
S15621	F12601	⿰氵⿱罒方	1	K05040532	Tb046532	5040532.jpg
S15622	F12602	⿰氵⿱田犮	1	K05040540	Tb046540	5040540.jpg
S15623	F12603	泔	1	K05040610	Tb046610	5040610.jpg
S15624	F12604	𣵷	1	K05040620	Tb046620	5040620.jpg
S15625	F12605	滭	1	K05040630	Tb046630	5040630.jpg
S15626	F12606	淐	1	K05040640	Tb046640	5040640.jpg
S15627	F12607	㳭	1	K05040710	Tb046710	5040710.jpg
S15628	F12608	⿰氵𧤩	1	K05040720	Tb046720	5040720.jpg
S15629	F12609	沰	1	K05040730	Tb046730	5040730.jpg
S15630	F12610	湭	1	K05040740	Tb046740	5040740.jpg
S15631	F12611	潗	1	K05040810	Tb046810	5040810.jpg
S15632	F12612	淝	1	K05040820	Tb046820	5040820.jpg
S15633	F12613	洺	1	K05040830	Tb046830	5040830.jpg
S15634	F12614	⿰氵銘	1	K05040840	Tb046840	5040840.jpg
S15635	F12615	⿰氵觀	1	K05041111	Tb047111	5041111.jpg
S15636	F12615	𤃗	2	K05041112	Tb047112	5041112.jpg
S15637	F12615	⿰氵⿱䀠皿	3	K05041113	Tb047113	5041113.jpg
S15638	F12615	𣹉	4	K05041114	Tb047114	5041114.jpg
S15639	F12615	㴵	5	K05041115	Tb047115	5041115.jpg
S15640	F12615	𪷈	6	K05041116	Tb047116	5041116.jpg
S15641	F12616	涍	1	K05041130	Tb047130	5041130.jpg
S15642	F12617	𤁼	1	K05041141	Tb047141	5041141.jpg
S15643	F12617	𤁼	2	K05041142	Tb047142	5041142.jpg
S15644	F12618	⿰氵⿰⿱止示隶	1	K05041211	Tb047211	5041211.jpg
S15645	F12619	𤃀	1	K05041212	Tb047212	5041212.jpg
S15646	F12619	⿰氵𨾀	2	K05041213	Tb047213	5041213.jpg
S15647	F12620	𤁼	1	K05041220	Tb047220	5041220.jpg
S15648	F12621	𦤢	1	K05041230	Tb047230	5041230.jpg
S15649	F12622	㴫	1	K05041240	Tb047240	5041240.jpg
S15650	F12623	汒	1	K05041310	Tb047310	5041310.jpg
S15651	F12624	⿰氵亾	1	K05041320	Tb047320	5041320.jpg
S15652	F12625	塣	1	K05041330	Tb047330	5041330.jpg
S15653	F12626	𭳝	1	K05041341	Tb047341	5041341.jpg
S15654	F12627	㶌	1	K05041342	Tb047342	5041342.jpg
S15655	F12628	瀿	1	K05041410	Tb047410	5041410.jpg
S15656	F12629	湛	1	K05041420	Tb047420	5041420.jpg
S15657	F12630	㴴	1	K05041440	Tb047440	5041440.jpg
S15658	F12631	懣	1	K05041510	Tb047510	5041510.jpg
S15659	F12632	〓	1	K05041520	Tb047520	5041520.jpg
S15660	F12633	㴜	1	K05041530	Tb047530	5041530.jpg
S15661	F12634	㳋	1	K05041540	Tb047540	5041540.jpg
S15662	F12635	淕	1	K05041610	Tb047610	5041610.jpg
S15663	F12636	滼	1	K05041620	Tb047620	5041620.jpg
S15664	F12637	𡮀	1	K05041630	Tb047630	5041630.jpg
S15665	F12638	𤂻	1	K05041640	Tb047640	5041640.jpg
S15666	F12639	洌	1	K05041710	Tb047710	5041710.jpg
S15667	F12640	濁	1	K05041720	Tb047720	5041720.jpg
S15668	F12641	澤	1	K05041730	Tb047730	5041730.jpg
S15669	F12642	淳	1	K05041831	Tb047831	5041831.jpg
S15670	F12642	淳	2	K05041832	Tb047832	5041832.jpg
S15671	F12642	淳	3	K05041833	Tb047833	5041833.jpg
S15672	F12643	還	1	K05042111	Tb048111	5042111.jpg
S15673	F12643	淳	2	K05042112	Tb048112	5042112.jpg
S15674	F12644	測	1	K05042120	Tb048120	5042120.jpg
S15675	F12645	洪	1	K05042140	Tb048140	5042140.jpg
S15676	F12646	薄	1	K05042210	Tb048210	5042210.jpg
S15677	F12647	没	1	K05042220	Tb048220	5042220.jpg
S15678	F12648	⿰氵⿱⿰天天心	1	K05042240	Tb048240	5042240.jpg
S15679	F12649	⿰氵⿱孨皿	1	K05042310	Tb048310	5042310.jpg
S15680	F12650	溝	1	K05042320	Tb048320	5042320.jpg
S15681	F12651	溝	1	K05042330	Tb048330	5042330.jpg
S15682	F12652	汗	1	K05042341	Tb048341	5042341.jpg
S15683	F12652	溝	2	K05042342	Tb048342	5042342.jpg
S15684	F12653	⿰氵⿱龷冄	1	K05042411	Tb048411	5042411.jpg
S15685	F12653	溝	2	K05042412	Tb048412	5042412.jpg
S15686	F12654	洲	1	K05042420	Tb048420	5042420.jpg
S15687	F12655	濜	1	K05042430	Tb048430	5042430.jpg
S15688	F12656	灇	1	K05042440	Tb048440	5042440.jpg
S15689	F12657	⿰氵⿱止日	1	K05042510	Tb048510	5042510.jpg
S15690	F12658	⿰氵⿱⿰丙丙木	1	K05042520	Tb048520	5042520.jpg
S15691	F12659	涬	1	K05042530	Tb048530	5042530.jpg
S15692	F12660	湘	1	K05042540	Tb048540	5042540.jpg
S15693	F12661	泊	1	K05042611	Tb048611	5042611.jpg
S15694	F12661	湘	2	K05042612	Tb048612	5042612.jpg
S15695	F12662	渉	1	K05042620	Tb048620	5042620.jpg
S15696	F12663	⿰氵⿱山少	1	K05042630	Tb048630	5042630.jpg
S15697	F12664	滿	1	K05042640	Tb048640	5042640.jpg
S15698	F12665	満	1	K05042710	Tb048710	5042710.jpg
S15699	F12666	⿰氵⿱㒸灬	1	K05042720	Tb048720	5042720.jpg
S15700	F12667	薄	1	K05042730	Tb048730	5042730.jpg
S15701	F12668	淆	1	K05042740	Tb048740	5042740.jpg
S15702	F12669	𭲫	1	K05042810	Tb048810	5042810.jpg
S15703	F12670	⿰氵⿷匚夹	1	K05042820	Tb048820	5042820.jpg
S15704	F12671	㴠	1	K05042830	Tb048830	5042830.jpg
S15705	F12672	汝	1	K05042840	Tb048840	5042840.jpg
S15706	F12673	汝	1	K05043111	Tb049111	5043111.jpg
S15707	F12673	等	2	K05043112	Tb049112	5043112.jpg
S15708	F12674	汝	1	K05043121	Tb049121	5043121.jpg
S15709	F12674	曺	2	K05043122	Tb049122	5043122.jpg
S15710	F12675	𤄃	1	K05043130	Tb049130	5043130.jpg
S15711	F12676	⿰氵杦	1	K05043140	Tb049140	5043140.jpg
S15712	F12677	⿰氵⿳十吅冥	1	K05043210	Tb049210	5043210.jpg
S15713	F12678	瀜	1	K05043220	Tb049220	5043220.jpg
S15714	F12679	峾	1	K05043230	Tb049230	5043230.jpg
S15715	F12680	⿰氵絙	1	K05043240	Tb049240	5043240.jpg
S15716	F12681	𣺊	1	K05043310	Tb049310	5043310.jpg
S15717	F12682	漌	1	K05043320	Tb049320	5043320.jpg
S15718	F12683	泚	1	K05043330	Tb049330	5043330.jpg
S15719	F12684	沘	1	K05043340	Tb049340	5043340.jpg
S15720	F12685	⿰氵桒	1	K05043411	Tb049411	5043411.jpg
S15721	F12685	汢	2	K05043412	Tb049412	5043412.jpg
S15722	F12685	⿰氵⿱病亡	3	K05043413	Tb049413	5043413.jpg
S15723	F12685	⿰氵⿰彳⿱夂巾	4	K05043414	Tb049414	5043414.jpg
S15724	F12685	⿱水風	5	K05043415	Tb049415	5043415.jpg
S15725	F12685	⿰氵⿳帀田女	6	K05043416	Tb049416	5043416.jpg
S15726	F12685	⿰氵⿳八工从	7	K05043417	Tb049417	5043417.jpg
S15727	F12685	⿰氵奴	8	K05043418	Tb049418	5043418.jpg
S15728	F12685	⿰氵⿰未束	9	K05043419	Tb049419	5043419.jpg
S15729	F12686	混	1	K05043430	Tb049430	5043430.jpg
S15730	F12687	況	1	K05043510	Tb049510	5043510.jpg
S15731	F12688	濇	1	K05043530	Tb049530	5043530.jpg
S15732	F12689	湄	1	K05043540	Tb049540	5043540.jpg
S15733	F12690	淒	1	K05043610	Tb049610	5043610.jpg
S15734	F12691	準	1	K05043620	Tb049620	5043620.jpg
S15735	F12692	滅	1	K05043630	Tb049630	5043630.jpg
